,level,yearsofexperience,yearsatcompany,distance_NY,bonus,stockgrantvalue,distance_SF,distance_seattle
1774,5.0,16.0,0.0,4606061.0,27.0,65.0,1296231.0,798.0
1775,2.0,5.0,3.0,4493846.0,15.0,15.0,613268.0,1827242.0
1776,4.0,2.0,0.0,4606061.0,15.0,45.0,1296231.0,798.0
1777,5.0,10.0,8.0,549822.0,8.0,2.0,4618252.0,4602683.0
1778,4.0,1.0,1.0,4727625.0,16.0,50.0,48377.0,1346485.0
1779,3.0,1.0,1.0,3527347.0,4.0,3.0,1247693.0,1422337.0
1780,5.0,7.0,3.0,4680488.0,0.0,60.0,110.0,1297072.0
1781,3.0,5.0,1.0,2809697.0,14.0,25.0,2829143.0,3429762.0
1782,8.0,34.0,4.0,10007.0,60.0,5.0,4668727.0,4588148.0
1783,7.0,6.0,3.0,796298.0,0.0,0.0,4569580.0,4629035.0
1784,3.0,4.0,1.0,4747337.0,15.0,50.0,68680.0,1366197.0
1785,7.0,7.0,4.0,4680488.0,12.0,60.0,110.0,1297072.0
1786,5.0,4.0,4.0,1015931.0,15.0,0.0,4361594.0,4496092.0
1787,5.0,5.0,0.0,4680488.0,0.0,30.0,110.0,1297072.0
1788,3.0,2.0,2.0,10007.0,0.0,23.0,4668727.0,4588148.0
1789,6.0,5.0,3.0,4732087.0,36.0,100.0,63524.0,1348731.0
1790,5.0,6.0,4.0,4606061.0,18.0,36.0,1296231.0,798.0
1791,5.0,3.0,3.0,4680488.0,25.0,50.0,110.0,1297072.0
1792,3.0,8.0,4.0,1276254.0,15.0,0.0,3422402.0,3321648.0
1793,5.0,3.0,3.0,4606061.0,45.0,226.0,1296231.0,798.0
1794,5.0,6.0,0.0,2172616.0,25.0,65.0,2786478.0,3213689.0
1795,5.0,2.0,0.0,1401271.0,22.0,30.0,3993295.0,4238922.0
1796,5.0,2.0,1.0,10007.0,0.0,0.0,4668727.0,4588148.0
1797,4.0,4.0,0.0,4606061.0,0.0,25.0,1296231.0,798.0
1798,9.0,2.0,1.0,1776367.0,0.0,0.0,3657358.0,3968019.0
1799,6.0,4.0,1.0,1276254.0,10.0,5.0,3422402.0,3321648.0
1800,3.0,4.0,0.0,4732087.0,25.0,35.0,63524.0,1348731.0
1801,5.0,10.0,1.0,375887.0,19.0,0.0,4523108.0,4443205.0
1802,8.0,5.0,3.0,10007.0,0.0,0.0,4668727.0,4588148.0
1803,107.0,5.0,3.0,4718202.0,14.0,20.0,72539.0,1334786.0
1804,2.0,4.0,3.0,4680488.0,0.0,0.0,110.0,1297072.0
1805,5.0,5.0,2.0,375887.0,15.0,0.0,4523108.0,4443205.0
1806,4.0,8.0,0.0,2085043.0,25.0,40.0,2977204.0,3297849.0
1807,603.0,3.0,2.0,866643.0,20.0,0.0,3929905.0,3900360.0
1808,7.0,2.0,2.0,57517.0,0.0,0.0,4719682.0,4641070.0
1809,1.0,1.0,0.0,1033105.0,0.0,0.0,3797555.0,3801330.0
1810,9.0,8.0,5.0,2809697.0,5.0,10.0,2829143.0,3429762.0
1811,4.0,7.0,0.0,4747337.0,17.0,40.0,68680.0,1366197.0
1812,3.0,4.0,0.0,191140.0,28.0,0.0,4591681.0,4513069.0
1813,4.0,4.0,2.0,2076857.0,8.0,10.0,4951411.0,5305593.0
1814,5.0,6.0,6.0,1737306.0,25.0,0.0,4587722.0,4943195.0
1815,3.0,1.0,0.0,4732087.0,14.0,38.0,63524.0,1348731.0
1816,3.0,7.0,0.0,4680488.0,33.0,214.0,110.0,1297072.0
1817,4.0,2.0,2.0,10007.0,25.0,0.0,4668727.0,4588148.0
1818,22.0,4.0,0.0,4733749.0,26.0,48.0,61440.0,1350659.0
1819,6.0,4.0,4.0,4663595.0,6.0,18.0,1020080.0,280142.0
1820,6.0,10.0,4.0,4606061.0,30.0,170.0,1296231.0,798.0
1821,61.0,15.0,7.0,1401271.0,20.0,20.0,3993295.0,4238922.0
1822,2.0,3.0,2.0,2496062.0,11.0,0.0,2786113.0,3363231.0
1823,8.0,3.0,3.0,973753.0,28.0,0.0,3823344.0,3757989.0
1824,1.0,2.0,1.0,1446177.0,10.0,0.0,3372802.0,3284562.0
1825,28.0,4.0,4.0,64772.0,10.0,0.0,4648029.0,4569417.0
1826,4.0,1.0,1.0,4727625.0,15.0,100.0,48377.0,1346485.0
1827,4.0,2.0,2.0,4501073.0,27.0,3.0,646813.0,1860787.0
1828,7.0,10.0,2.0,396380.0,35.0,31.0,4525408.0,4444830.0
1829,4.0,2.0,2.0,2004207.0,14.0,0.0,4883594.0,5239067.0
1830,11.0,0.0,0.0,1362313.0,0.0,0.0,3478112.0,3258195.0
1831,5.0,8.0,2.0,4727625.0,29.0,62.0,48377.0,1346485.0
1832,15.0,5.0,5.0,340801.0,8.0,0.0,4977621.0,4897718.0
1833,6.0,2.0,0.0,340801.0,31.0,0.0,4977621.0,4897718.0
1834,5.0,4.0,2.0,4732087.0,41.0,100.0,63524.0,1348731.0
1835,3.0,2.0,0.0,4606061.0,23.0,25.0,1296231.0,798.0
1836,2.0,5.0,4.0,4523564.0,10.0,0.0,629415.0,1843388.0
1837,3.0,3.0,3.0,4732087.0,25.0,51.0,63524.0,1348731.0
1838,2.0,2.0,0.0,4733129.0,15.0,35.0,75992.0,1349713.0
1839,2.0,2.0,2.0,2865975.0,0.0,20.0,2009102.0,2115300.0
1840,3.0,2.0,2.0,4689019.0,0.0,8.0,63260.0,1307880.0
1841,6.0,15.0,0.0,4680488.0,0.0,263.0,110.0,1297072.0
1842,65.0,14.0,14.0,4606061.0,45.0,45.0,1296231.0,798.0
1843,4.0,0.0,0.0,4719849.0,21.0,25.0,40662.0,1338770.0
1844,5.0,6.0,2.0,4741100.0,0.0,0.0,81028.0,1359960.0
1845,3.0,3.0,2.0,4680488.0,22.0,55.0,110.0,1297072.0
1846,4.0,8.0,0.0,2809697.0,10.0,42.0,2829143.0,3429762.0
1847,62.0,4.0,0.0,4680488.0,40.0,56.0,110.0,1297072.0
1848,5.0,10.0,1.0,4733129.0,30.0,25.0,75992.0,1349713.0
1849,25.0,7.0,7.0,4606061.0,17.0,81.0,1296231.0,798.0
1850,3.0,3.0,2.0,1723480.0,0.0,0.0,3104787.0,3155682.0
1851,5.0,5.0,1.0,4680488.0,0.0,150.0,110.0,1297072.0
1852,4.0,10.0,2.0,4709830.0,16.0,50.0,59740.0,1328690.0
1853,5.0,4.0,2.0,375887.0,13.0,0.0,4523108.0,4443205.0
1854,4.0,3.0,0.0,4727625.0,16.0,60.0,48377.0,1346485.0
1855,5.0,5.0,1.0,1401271.0,15.0,60.0,3993295.0,4238922.0
1856,4.0,2.0,2.0,4606061.0,30.0,72.0,1296231.0,798.0
1857,3.0,1.0,1.0,1276254.0,16.0,0.0,3422402.0,3321648.0
1858,4.0,10.0,3.0,4680488.0,40.0,120.0,110.0,1297072.0
1859,4.0,2.0,2.0,4680488.0,0.0,50.0,110.0,1297072.0
1860,60.0,1.0,0.0,4584771.0,10.0,30.0,1302957.0,16830.0
1861,5.0,5.0,1.0,1401271.0,16.0,0.0,3993295.0,4238922.0
1862,1.0,1.0,1.0,4680488.0,0.0,38.0,110.0,1297072.0
1863,4.0,2.0,0.0,4680488.0,15.0,130.0,110.0,1297072.0
1864,3.0,1.0,1.0,4680488.0,35.0,40.0,110.0,1297072.0
1865,2.0,2.0,2.0,340801.0,13.0,30.0,4977621.0,4897718.0
1866,4.0,8.0,8.0,4747337.0,8.0,81.0,68680.0,1366197.0
1867,2.0,2.0,0.0,4733129.0,15.0,35.0,75992.0,1349713.0
1868,4.0,2.0,2.0,4727625.0,16.0,70.0,48377.0,1346485.0
1869,3.0,4.0,4.0,2496062.0,0.0,0.0,2786113.0,3363231.0
1870,19.0,15.0,2.0,340801.0,20.0,0.0,4977621.0,4897718.0
1871,6.0,7.0,1.0,4606061.0,20.0,23.0,1296231.0,798.0
1872,5.0,7.0,1.0,4493846.0,15.0,32.0,613268.0,1827242.0
1873,4.0,5.0,0.0,375887.0,0.0,0.0,4523108.0,4443205.0
1874,5.0,14.0,13.0,177344.0,17.0,0.0,4595454.0,4516842.0
1875,62.0,5.0,5.0,4606061.0,14.0,8.0,1296231.0,798.0
1876,61.0,1.0,1.0,665996.0,15.0,40.0,4139678.0,4075614.0
1877,4.0,2.0,2.0,4680488.0,30.0,79.0,110.0,1297072.0
1878,7.0,8.0,0.0,10007.0,350.0,0.0,4668727.0,4588148.0
1879,4.0,0.0,0.0,2496062.0,11.0,0.0,2786113.0,3363231.0
1880,5.0,5.0,2.0,4727625.0,20.0,89.0,48377.0,1346485.0
1881,5.0,6.0,3.0,4606061.0,0.0,70.0,1296231.0,798.0
1882,25.0,5.0,2.0,4733129.0,20.0,60.0,75992.0,1349713.0
1883,4.0,5.0,1.0,4470171.0,16.0,0.0,795369.0,2007067.0
1884,4.0,2.0,2.0,10007.0,20.0,0.0,4668727.0,4588148.0
1885,6.0,14.0,0.0,4727625.0,40.0,125.0,48377.0,1346485.0
1886,4.0,2.0,2.0,340801.0,15.0,0.0,4977621.0,4897718.0
1887,5.0,12.0,0.0,4680488.0,0.0,175.0,110.0,1297072.0
1888,62.0,3.0,3.0,4606061.0,15.0,25.0,1296231.0,798.0
1889,5.0,9.0,3.0,4733129.0,20.0,0.0,75992.0,1349713.0
1890,11.0,0.0,0.0,10007.0,10.0,0.0,4668727.0,4588148.0
1891,4.0,14.0,1.0,4680488.0,34.0,45.0,110.0,1297072.0
1892,1.0,1.0,0.0,4493846.0,6.0,0.0,613268.0,1827242.0
1893,11.0,1.0,0.0,23230.0,25.0,0.0,4652508.0,4572605.0
1894,62.0,2.0,2.0,4584771.0,19.0,58.0,1302957.0,16830.0
1895,5.0,5.0,2.0,4680488.0,0.0,318.0,110.0,1297072.0
1896,6.0,6.0,0.0,4680488.0,40.0,225.0,110.0,1297072.0
1897,9.0,20.0,19.0,2867951.0,4.0,0.0,2119063.0,2226552.0
1898,2.0,5.0,0.0,4606061.0,20.0,20.0,1296231.0,798.0
1899,5.0,4.0,2.0,4606061.0,12.0,40.0,1296231.0,798.0
1900,7.0,3.0,0.0,1401271.0,0.0,0.0,3993295.0,4238922.0
1901,5.0,6.0,1.0,4606061.0,29.0,77.0,1296231.0,798.0
1902,5.0,9.0,4.0,4606061.0,10.0,70.0,1296231.0,798.0
1903,1.0,0.0,0.0,1015931.0,32.0,0.0,4361594.0,4496092.0
1904,2.0,2.0,2.0,4732030.0,0.0,30.0,70973.0,1350890.0
1905,4.0,6.0,2.0,375887.0,10.0,0.0,4523108.0,4443205.0
1906,7.0,0.0,0.0,4663595.0,28.0,17.0,1020080.0,280142.0
1907,4.0,5.0,1.0,4493846.0,17.0,50.0,613268.0,1827242.0
1908,24.0,3.0,3.0,4733129.0,17.0,40.0,75992.0,1349713.0
1909,4.0,1.0,1.0,4680488.0,20.0,0.0,110.0,1297072.0
1910,11.0,0.0,0.0,1147317.0,3.0,0.0,3621762.0,3619546.0
1911,6.0,6.0,2.0,1276254.0,15.0,0.0,3422402.0,3321648.0
1912,10.0,4.0,0.0,10007.0,25.0,25.0,4668727.0,4588148.0
1913,4.0,1.0,1.0,1401271.0,8.0,0.0,3993295.0,4238922.0
1914,5.0,3.0,3.0,4741100.0,0.0,0.0,81028.0,1359960.0
1915,5.0,5.0,2.0,4606061.0,46.0,40.0,1296231.0,798.0
1916,4.0,2.0,0.0,4732087.0,50.0,23.0,63524.0,1348731.0
1917,5.0,7.0,0.0,4680488.0,29.0,81.0,110.0,1297072.0
1918,10.0,15.0,3.0,10007.0,17.0,0.0,4668727.0,4588148.0
1919,4.0,2.0,2.0,10007.0,10.0,0.0,4668727.0,4588148.0
1920,4.0,2.0,2.0,10007.0,5.0,0.0,4668727.0,4588148.0
1921,3.0,0.0,0.0,10007.0,26.0,0.0,4668727.0,4588148.0
1922,5.0,5.0,3.0,388032.0,8.0,0.0,4516364.0,4437752.0
1923,1.0,1.0,1.0,1276254.0,50.0,0.0,3422402.0,3321648.0
1924,5.0,2.0,0.0,4680488.0,60.0,85.0,110.0,1297072.0
1925,3.0,3.0,3.0,4606061.0,18.0,0.0,1296231.0,798.0
1926,4.0,8.0,5.0,2809697.0,20.0,45.0,2829143.0,3429762.0
1927,5.0,6.0,6.0,2496062.0,29.0,35.0,2786113.0,3363231.0
1928,6.0,15.0,3.0,1768994.0,5.0,0.0,3364500.0,3677127.0
1929,61.0,0.0,0.0,4584771.0,30.0,35.0,1302957.0,16830.0
1930,8.0,4.0,0.0,4718202.0,20.0,25.0,72539.0,1334786.0
1931,5.0,8.0,3.0,2085043.0,23.0,75.0,2977204.0,3297849.0
1932,6.0,9.0,1.0,4606061.0,97.0,180.0,1296231.0,798.0
1933,4.0,5.0,5.0,796298.0,21.0,10.0,4569580.0,4629035.0
1934,3.0,2.0,1.0,4680488.0,5.0,20.0,110.0,1297072.0
1935,4.0,7.0,1.0,1276254.0,10.0,0.0,3422402.0,3321648.0
1936,5.0,4.0,2.0,10007.0,9.0,0.0,4668727.0,4588148.0
1937,2.0,2.0,1.0,10007.0,10.0,40.0,4668727.0,4588148.0
1938,6.0,4.0,0.0,340801.0,0.0,40.0,4977621.0,4897718.0
1939,5.0,10.0,2.0,1768994.0,3.0,0.0,3364500.0,3677127.0
1940,7.0,3.0,2.0,4663595.0,15.0,14.0,1020080.0,280142.0
1941,6.0,8.0,2.0,340801.0,40.0,10.0,4977621.0,4897718.0
1942,3.0,4.0,1.0,2809697.0,8.0,3.0,2829143.0,3429762.0
1943,5.0,5.0,3.0,10007.0,30.0,0.0,4668727.0,4588148.0
1944,62.0,4.0,4.0,4606061.0,20.0,30.0,1296231.0,798.0
1945,4.0,3.0,0.0,4747337.0,33.0,40.0,68680.0,1366197.0
1946,5.0,7.0,3.0,4680488.0,27.0,150.0,110.0,1297072.0
1947,62.0,2.0,2.0,4606061.0,20.0,50.0,1296231.0,798.0
1948,7.0,3.0,3.0,4663595.0,19.0,14.0,1020080.0,280142.0
1949,4.0,6.0,1.0,1401271.0,0.0,0.0,3993295.0,4238922.0
1950,4.0,7.0,1.0,10007.0,20.0,180.0,4668727.0,4588148.0
1951,4.0,10.0,2.0,2054146.0,30.0,0.0,3215467.0,3709594.0
1952,5.0,10.0,2.0,4733749.0,32.0,19.0,61440.0,1350659.0
1953,5.0,2.0,2.0,10007.0,35.0,120.0,4668727.0,4588148.0
1954,6.0,13.0,1.0,4731642.0,40.0,30.0,52394.0,1350502.0
1955,6.0,9.0,5.0,4606061.0,0.0,240.0,1296231.0,798.0
1956,1.0,0.0,0.0,4523564.0,3.0,0.0,629415.0,1843388.0
1957,4.0,6.0,2.0,10007.0,15.0,40.0,4668727.0,4588148.0
1958,1.0,10.0,4.0,10007.0,57.0,144.0,4668727.0,4588148.0
1959,8.0,6.0,3.0,796298.0,0.0,0.0,4569580.0,4629035.0
1960,13.0,4.0,4.0,2496062.0,10.0,0.0,2786113.0,3363231.0
1961,4.0,6.0,2.0,2889247.0,6.0,130.0,2010343.0,2115866.0
1962,5.0,4.0,2.0,4680488.0,38.0,40.0,110.0,1297072.0
1963,4.0,3.0,0.0,4680488.0,23.0,87.0,110.0,1297072.0
1964,2.0,2.0,0.0,4680488.0,15.0,50.0,110.0,1297072.0
1965,4.0,10.0,3.0,4606061.0,0.0,90.0,1296231.0,798.0
1966,4.0,6.0,0.0,340801.0,30.0,60.0,4977621.0,4897718.0
1967,2.0,15.0,3.0,3975893.0,8.0,0.0,1033656.0,815539.0
1968,6.0,5.0,5.0,4606061.0,0.0,170.0,1296231.0,798.0
1969,6.0,2.0,2.0,10007.0,0.0,0.0,4668727.0,4588148.0
1970,6.0,6.0,0.0,10007.0,0.0,25.0,4668727.0,4588148.0
1971,4.0,9.0,3.0,4733749.0,26.0,40.0,61440.0,1350659.0
1972,4.0,9.0,3.0,4727625.0,18.0,125.0,48377.0,1346485.0
1973,8.0,3.0,3.0,2865975.0,15.0,15.0,2009102.0,2115300.0
1974,27.0,3.0,3.0,4606061.0,15.0,12.0,1296231.0,798.0
1975,602.0,5.0,3.0,202657.0,5.0,0.0,4607102.0,4528490.0
1976,1.0,1.0,1.0,1276254.0,70.0,0.0,3422402.0,3321648.0
1977,4.0,5.0,0.0,4689019.0,0.0,40.0,63260.0,1307880.0
1978,2.0,5.0,3.0,2809697.0,13.0,20.0,2829143.0,3429762.0
1979,2.0,3.0,2.0,4680488.0,0.0,80.0,110.0,1297072.0
1980,4.0,6.0,0.0,4680488.0,41.0,13.0,110.0,1297072.0
1981,5.0,11.0,2.0,4727625.0,15.0,60.0,48377.0,1346485.0
1982,2.0,5.0,0.0,10007.0,0.0,1.0,4668727.0,4588148.0
1983,3.0,2.0,1.0,1276254.0,8.0,4.0,3422402.0,3321648.0
1984,5.0,7.0,2.0,4680488.0,0.0,13.0,110.0,1297072.0
1985,5.0,0.0,0.0,1541170.0,0.0,0.0,3298197.0,3349092.0
1986,3.0,3.0,1.0,4733129.0,23.0,100.0,75992.0,1349713.0
1987,4.0,0.0,0.0,4606061.0,6.0,16.0,1296231.0,798.0
1988,4.0,4.0,4.0,396380.0,6.0,0.0,4525408.0,4444830.0
1989,3.0,4.0,2.0,4680488.0,27.0,0.0,110.0,1297072.0
1990,5.0,10.0,2.0,4680488.0,40.0,150.0,110.0,1297072.0
1991,5.0,9.0,0.0,4470171.0,0.0,165.0,795369.0,2007067.0
1992,5.0,7.0,0.0,2496062.0,17.0,0.0,2786113.0,3363231.0
1993,6.0,6.0,2.0,33582.0,40.0,100.0,4674655.0,4596043.0
1994,4.0,2.0,2.0,4209646.0,5.0,0.0,1462327.0,503865.0
1995,4.0,6.0,3.0,4747337.0,15.0,100.0,68680.0,1366197.0
1996,7.0,1.0,1.0,4606061.0,0.0,0.0,1296231.0,798.0
1997,4.0,2.0,1.0,4606061.0,29.0,0.0,1296231.0,798.0
1998,3.0,0.0,0.0,1276254.0,12.0,0.0,3422402.0,3321648.0
1999,5.0,10.0,10.0,4606061.0,0.0,52.0,1296231.0,798.0
2000,11.0,3.0,0.0,23230.0,15.0,0.0,4652508.0,4572605.0
2001,1.0,1.0,0.0,10007.0,0.0,8.0,4668727.0,4588148.0
2002,5.0,5.0,3.0,10007.0,20.0,3.0,4668727.0,4588148.0
2003,3.0,5.0,4.0,3975893.0,6.0,5.0,1033656.0,815539.0
2004,4.0,5.0,2.0,10007.0,0.0,60.0,4668727.0,4588148.0
2005,66.0,5.0,0.0,4733749.0,82.0,420.0,61440.0,1350659.0
2006,4.0,3.0,3.0,10007.0,0.0,0.0,4668727.0,4588148.0
2007,5.0,5.0,2.0,4606061.0,0.0,40.0,1296231.0,798.0
2008,4.0,12.0,4.0,991461.0,19.0,0.0,3783645.0,3718290.0
2009,4.0,0.0,0.0,10007.0,65.0,0.0,4668727.0,4588148.0
2010,2.0,4.0,0.0,10007.0,0.0,32.0,4668727.0,4588148.0
2011,19.0,9.0,9.0,4606061.0,65.0,0.0,1296231.0,798.0
2012,60.0,0.0,0.0,4584771.0,12.0,30.0,1302957.0,16830.0
2013,4.0,9.0,3.0,4727625.0,16.0,125.0,48377.0,1346485.0
2014,5.0,5.0,0.0,1276254.0,0.0,15.0,3422402.0,3321648.0
2015,5.0,4.0,0.0,4741100.0,0.0,0.0,81028.0,1359960.0
2016,6.0,3.0,0.0,1401271.0,10.0,5.0,3993295.0,4238922.0
2017,3.0,5.0,1.0,10007.0,15.0,0.0,4668727.0,4588148.0
2018,1.0,0.0,0.0,191140.0,0.0,0.0,4591681.0,4513069.0
2019,5.0,3.0,1.0,4606061.0,0.0,45.0,1296231.0,798.0
2020,4.0,6.0,2.0,3419771.0,28.0,70.0,1845753.0,1825674.0
2021,4.0,2.0,0.0,1276254.0,26.0,0.0,3422402.0,3321648.0
2022,601.0,1.0,1.0,11544.0,6.0,0.0,4665400.0,4586788.0
2023,3.0,6.0,6.0,1401271.0,10.0,10.0,3993295.0,4238922.0
2024,6.0,10.0,5.0,4733749.0,55.0,175.0,61440.0,1350659.0
2025,3.0,4.0,2.0,1276254.0,8.0,0.0,3422402.0,3321648.0
2026,5.0,4.0,1.0,1033105.0,19.0,0.0,3797555.0,3801330.0
2027,5.0,7.0,3.0,4663595.0,26.0,0.0,1020080.0,280142.0
2028,2.0,2.0,2.0,4606061.0,5.0,23.0,1296231.0,798.0
2029,5.0,9.0,2.0,4606061.0,0.0,40.0,1296231.0,798.0
2030,3.0,7.0,1.0,4606061.0,29.0,0.0,1296231.0,798.0
2031,5.0,10.0,2.0,4606061.0,35.0,75.0,1296231.0,798.0
2032,5.0,5.0,1.0,4708972.0,0.0,213.0,29724.0,1327832.0
2033,5.0,6.0,5.0,76874.0,0.0,0.0,4708114.0,4629502.0
2034,6.0,8.0,5.0,4606061.0,0.0,122.0,1296231.0,798.0
2035,4.0,10.0,1.0,4732087.0,25.0,50.0,63524.0,1348731.0
2036,7.0,4.0,4.0,4680488.0,1.0,0.0,110.0,1297072.0
2037,6.0,16.0,3.0,4680488.0,0.0,4.0,110.0,1297072.0
2038,5.0,3.0,1.0,340801.0,10.0,43.0,4977621.0,4897718.0
2039,61.0,3.0,3.0,340801.0,15.0,60.0,4977621.0,4897718.0
2040,5.0,4.0,2.0,10007.0,27.0,125.0,4668727.0,4588148.0
2041,5.0,6.0,3.0,4606061.0,0.0,72.0,1296231.0,798.0
2042,4.0,8.0,0.0,4747337.0,17.0,40.0,68680.0,1366197.0
2043,3.0,3.0,2.0,4676608.0,0.0,0.0,1015663.0,287814.0
2044,3.0,4.0,0.0,4470171.0,0.0,0.0,795369.0,2007067.0
2045,2.0,16.0,2.0,4727625.0,70.0,375.0,48377.0,1346485.0
2046,64.0,13.0,4.0,4606061.0,30.0,20.0,1296231.0,798.0
2047,30.0,8.0,2.0,191140.0,10.0,0.0,4591681.0,4513069.0
2048,2.0,11.0,0.0,10007.0,69.0,287.0,4668727.0,4588148.0
2049,5.0,5.0,3.0,4741100.0,0.0,0.0,81028.0,1359960.0
2050,62.0,7.0,2.0,4606061.0,15.0,50.0,1296231.0,798.0
2051,3.0,5.0,4.0,4733129.0,0.0,100.0,75992.0,1349713.0
2052,5.0,6.0,5.0,51652.0,5.0,0.0,4687773.0,4609161.0
2053,5.0,0.0,0.0,382850.0,0.0,0.0,4511878.0,4433266.0
2054,1.0,1.0,0.0,4663595.0,10.0,0.0,1020080.0,280142.0
2055,4.0,2.0,2.0,4727625.0,16.0,60.0,48377.0,1346485.0
